id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
50063468,Beautiful cosy house with patio and free parking,20726100,Julie F.,Easton,51.46762,-2.5524,Entire home/apt,100,5,0,,,1,40
50079911,Double ensuite with own lounge & off road parking!,39685235,Rachel,Cotham,51.46498,-2.59251,Private room,45,2,9,26/9/2021,1.8,1,0
50083368,The Exquisite Jewel of Central Bristol - Sleeps 18,152788806,Pass The Property,Central,51.46229,-2.59083,Entire home/apt,460,2,2,4/12/2021,0.41,10,82
50085925,The Exquisite Jewel of Central Bristol - Garden,152788806,Pass The Property,Central,51.46362,-2.59119,Entire home/apt,134,2,4,4/8/2021,0.65,10,363
50087173,The Stunning Central Gem of Bristol,152788806,Pass The Property,Ashley,51.46225,-2.58975,Entire home/apt,134,2,2,28/10/2021,0.33,10,144
50087436,The Elegant Gem of Bristol,152788806,Pass The Property,Central,51.45168,-2.58786,Entire home/apt,134,2,3,26/10/2021,0.58,10,144
50088942,"Modern, light eco flat in central Bristol",166444012,Klein,Ashley,51.46723,-2.58103,Entire home/apt,96,2,7,29/8/2021,1.15,1,0
50109471,Boutique and Beautiful Bristol Apartment,152788806,Pass The Property,Ashley,51.46682,-2.58954,Entire home/apt,92,2,10,21/11/2021,1.99,10,62
50111767,???18%OFF???Monthly Stay Offer??? Relocations / Business,90684209,Neil,Easton,51.46931,-2.56501,Entire home/apt,96,7,7,28/11/2021,1.12,16,356
50142415,Stylish Flat in Beautiful Clifton Street,48240870,William,Clifton,51.45601,-2.6145,Entire home/apt,87,3,11,14/12/2021,1.68,1,48
50142805,Spare room - Gloucester Road & Southmead hospital,31872778,Claire,Horfield,51.49396,-2.58664,Private room,35,1,7,3/12/2021,1.07,1,16
50164199,Charming flat with private patio in Clifton,404843870,Caroline,Clifton,51.45845,-2.62347,Entire home/apt,117,1,12,15/11/2021,1.86,1,348
50167938,Beautiful family home with garden in Bishopston,5208349,Amanda,Bishopston & Ashley Down,51.4826,-2.58889,Entire home/apt,200,4,0,,,1,53
50209017,Lovely double room in a clean and spacious house.,101023230,Arusha,Brislington West,51.44584,-2.55441,Private room,38,1,19,27/10/2021,2.88,1,51
50236114,"Jungle eco-house room, Greenbank",8521301,Zowie,Easton,51.46723,-2.55147,Private room,45,7,14,30/8/2021,2.59,2,52
50237273,"Jungle eco-house room 2, Greenbank",8521301,Zowie,Eastville,51.46917,-2.55155,Private room,40,7,7,30/8/2021,1.43,2,53
50238409,"(F1) Smart Central Flat, PARKING sleeps 2 to 4",396199459,Donny Thomas,Ashley,51.46151,-2.58529,Entire home/apt,82,2,21,28/11/2021,4.34,9,355
50240578,Stunning Clifton flat in amazing central location,405588386,Yolanta,Clifton Down,51.46338,-2.60616,Entire home/apt,135,1,27,22/12/2021,4.31,1,325
50247154,Bristol Christmas! 2-Bed House w/free parking ???? ????,38726604,Lucy,Stoke Bishop,51.48492,-2.64961,Entire home/apt,195,14,1,11/9/2021,0.29,1,12
50273140,Cosy Clifton Flat in Grade II listed building,51164009,Charlie,Clifton Down,51.4687,-2.61599,Entire home/apt,106,4,2,13/11/2021,1.07,1,184
50281651,"Lovely king bedroom+Private bathroom, city centre",405948865,Roberto,Ashley,51.46239,-2.58499,Private room,90,1,14,11/12/2021,2.47,1,73
50314771,4/41 Double bedroom in a shared flat,275250241,Renan,Clifton Down,51.45861,-2.61115,Private room,48,1,12,26/9/2021,1.9,9,349
50321712,Double room in Georgian Flat with amazing view,24786957,Wayne,Clifton Down,51.46694,-2.61473,Private room,80,1,1,11/7/2021,0.18,1,60
50336157,Stunning 3 Bedroom Queen Square Apartment,76074723,Dave,Central,51.44942,-2.59416,Entire home/apt,98,2,16,5/12/2021,6.49,3,18
50342413,"Bright and Modern House in Bedminster, Bristol.",103798298,Holly,Filwood,51.43091,-2.60339,Entire home/apt,150,7,2,15/8/2021,0.33,1,60
50363135,"Beautiful 4/5bedroom house in Bishopston, Bristol",13367631,Hannah,Redland,51.47452,-2.59407,Entire home/apt,210,4,1,31/10/2021,0.56,1,77
50378301,Stylish House ?????? Short walk - park & Gloucester Rd!,191249657,Kate,Bishopston & Ashley Down,51.48435,-2.59327,Entire home/apt,137,1,42,18/12/2021,8.69,1,309
50396547,St werburgh??s,407120628,Phil,Ashley,51.46916,-2.57061,Private room,86,1,13,5/12/2021,2.65,2,178
50397062,A cozy flat in Bristol,232461104,Marina,Frome Vale,51.48772,-2.53998,Entire home/apt,55,2,12,30/10/2021,1.91,1,0
50407943,Sunny 2 bedroom house close to St George Park,406388667,Anna,St George West,51.45913,-2.54724,Entire home/apt,100,2,7,31/8/2021,1.21,1,244
50413176,City Place by StayBC,176181147,StayBC,Ashley,51.4653,-2.58378,Entire home/apt,93,2,7,12/12/2021,1.59,15,365
50414426,The Garden Gem Of Clifton- - Sleeps 5,152788806,Pass The Property,Clifton Down,51.45819,-2.61287,Entire home/apt,154,2,4,24/10/2021,0.87,10,35
50427240,"Unique getaway, stone barn in nature reserve",32124205,Natalie,Brislington East,51.44193,-2.52926,Entire home/apt,700,3,4,25/10/2021,0.78,1,358
50429797,1/41 Comfortable double room in a shared flat,275250241,Renan,Clifton Down,51.45743,-2.61069,Private room,48,1,31,4/12/2021,5,9,362
50432327,Your Apartment The Nook,125651447,Your Apartment,Westbury-on-Trym & Henleaze,51.47882,-2.6076,Entire home/apt,90,1,5,6/9/2021,0.83,63,353
50433900,Mead Heights by StayBC ***Situated close to Bristol City Centre***,176181147,StayBC,Lawrence Hill,51.45142,-2.57807,Entire home/apt,108,7,3,5/9/2021,0.59,15,363
50442884,Stunning Georgian apartment in historic Clifton,12143319,Eirwen,Clifton,51.45553,-2.61266,Entire home/apt,293,2,10,5/12/2021,4.29,1,167
50458106,Roof Terrace Flat On Bright&Vibrant Gloucester Rd,193830262,Laura,Redland,51.47603,-2.59187,Entire home/apt,90,4,16,7/12/2021,4.36,1,3
50478135,Spacious House with Garden and Hot-tub,65192629,Hopewell,Knowle,51.42969,-2.56109,Entire home/apt,320,2,19,6/12/2021,3.18,143,353
50555304,Light & airy victorian home next to cricket ground,18442574,Celine,Bishopston & Ashley Down,51.47683,-2.58677,Private room,80,2,7,5/9/2021,1.27,1,0
50556131,Your Apartment Kellway Avenue,125651447,Your Apartment,Redland,51.47993,-2.60463,Entire home/apt,90,1,0,,,63,359
50568032,Large room in a tranquil city oasis,19430164,Katy,Windmill Hill,51.43933,-2.59125,Shared room,98,1,3,17/10/2021,0.5,1,0
50583833,Light and airy top floor Victorian flat in Clifton,144813038,Joanna,Clifton Down,51.46463,-2.61434,Entire home/apt,98,2,30,13/12/2021,5.63,1,327
50608381,"Beautiful large, comfortable Bristol townhouse",6146085,Suzi,Bishopston & Ashley Down,51.47842,-2.58324,Entire home/apt,175,2,4,14/11/2021,0.83,1,147
50610677,Large 2bed Bristol house with south facing garden,141813718,Niall,Bishopsworth,51.42882,-2.61143,Entire home/apt,110,2,4,31/10/2021,1.35,1,0
50610919,Hotwells Modern Mews with Parking,65192629,Hopewell,Clifton,51.45032,-2.61797,Entire home/apt,170,2,13,1/11/2021,2.42,143,17
50646782,Spacious & Family House-8/9- Redland-Free parking,119508990,Sarah,Redland,51.47153,-2.59945,Entire home/apt,183,5,3,30/10/2021,0.61,2,9
50654599,Lovely cozy and modern private room,77427516,Jo,Horfield,51.49115,-2.58625,Private room,45,2,26,19/12/2021,4.91,1,328
50665912,Cosy Double Bedroom in Clifton Georgian Crescent,49436089,Henrique,Clifton,51.45369,-2.61827,Private room,45,1,12,29/8/2021,2.13,2,83
50690473,"Contemporary 2 bed flat in Bristol, free parking",409628630,Jamie,Southville,51.44225,-2.60316,Entire home/apt,112,1,16,15/12/2021,2.76,1,150
50691383,Private room with en-suite bathroom and city views,402587604,Helena,Windmill Hill,51.44159,-2.57197,Private room,48,2,13,18/12/2021,3.51,1,164
50694465,Centrally located Light warm & welcoming apartment,327608603,Anya,Southville,51.44401,-2.59329,Entire home/apt,96,1,11,21/10/2021,2.32,1,175
50730322,Three Queens by StayBC,176181147,StayBC,Central,51.45104,-2.58804,Entire home/apt,124,2,15,28/11/2021,2.6,15,329
50730471,Cathedral Heights by StayBC,176181147,StayBC,Hotwells & Harbourside,51.45208,-2.60349,Entire home/apt,154,2,12,19/12/2021,2.25,15,0
50730699,Clifton Crypt by StayBC,176181147,StayBC,Clifton,51.4552,-2.62095,Entire home/apt,159,2,10,8/10/2021,1.82,15,331
50741927,Contemporary Large 2 Bedroom Apartment with Parking,65192629,Hopewell,Southville,51.4451,-2.60521,Entire home/apt,200,1,20,20/12/2021,3.59,143,337
50744938,"Clifton Mewsing ?? with garage, balcony & courtyard",150376371,Sophie,Clifton,51.45639,-2.62204,Entire home/apt,230,3,4,30/10/2021,1.26,1,232
50749594,Clean and comfortable room in east Bristol,405625158,Teresa,Lawrence Hill,51.45491,-2.56109,Private room,25,1,61,14/12/2021,10.64,1,29
50800352,Bristol City Stays - 1 Bed - Pembroke Court,410588887,Lou,Ashley,51.45938,-2.58766,Entire home/apt,70,2,1,20/9/2021,0.31,4,335
50825278,Fishponds Pondarosa,382836301,Dave,Eastville,51.47372,-2.54701,Entire home/apt,170,2,0,,,4,271
50829147,Light and airy double en-suite loft room,410897425,Allison,Easton,51.46047,-2.55998,Private room,42,2,1,1/8/2021,0.21,1,0
50830723,Comfy place,5567174,Nigit,Frome Vale,51.48296,-2.5352,Private room,45,2,0,,,2,104
50831157,Brandon Hill Villa by StayBC,176181147,StayBC,Hotwells & Harbourside,51.452,-2.60354,Entire home/apt,165,2,10,1/12/2021,1.82,15,3
50837328,Spacious 1 bed flat  close to the Gloucester Road,5698765,Helen,Redland,51.47843,-2.59581,Entire home/apt,75,2,17,10/12/2021,3.52,1,347
50865150,Grand & Graceful One Bed Flat in Clifton Village,411241737,Tim,Clifton,51.45653,-2.61356,Entire home/apt,104,1,19,21/11/2021,4.1,1,6
50867363,Roof terrace apartment in vibrant Bristol location,51686051,Michael,Ashley,51.47459,-2.59057,Entire home/apt,60,21,2,31/8/2021,0.43,10,48
50868065,St Paul??s Suites - Apartment 3,236481623,Mairead,Ashley,51.46677,-2.57846,Entire home/apt,145,2,6,8/12/2021,1.98,18,267
50883021,Your Apartment The Clarence - No.2,125651447,Your Apartment,Clifton,51.45741,-2.60864,Entire home/apt,90,1,0,,,63,228
50883162,Your Apartment Dover Place - No.3,125651447,Your Apartment,Central,51.45638,-2.60723,Entire home/apt,138,1,3,5/11/2021,1.5,63,357
50892654,Modern and Stylish Bristol Apartment,181924088,Guy,Bedminster,51.43732,-2.6032,Entire home/apt,204,2,2,8/8/2021,0.41,1,350
50895262,Clean stylish apartment (double room),149833890,Queenie,Hartcliffe & Withywood,51.40757,-2.62203,Private room,35,3,2,1/11/2021,0.58,3,350
50907359,Clifton Garden Flat - 1 min from Suspension Bridge,312176023,Joni,Clifton,51.45628,-2.62233,Entire home/apt,50,2,36,17/12/2021,7.06,1,7
50957517,Private double in Edwardian townhouse (Room 3),30898394,Matt,Frome Vale,51.48248,-2.526,Private room,71,1,23,4/10/2021,4.69,2,83
50969384,Stunning Top Floor Flat in Clifton Crescent,49436089,Henrique,Clifton,51.45351,-2.61941,Entire home/apt,150,3,6,31/10/2021,1.3,2,27
51023144,Cheerful 3 bedroom home with fireplace and patio,412779819,Pedro,Stoke Bishop,51.48503,-2.64467,Entire home/apt,192,2,16,11/12/2021,3.16,1,238
51035160,"Bright double bedroom,  private bathroom, new home",32927703,Tom,Bishopsworth,51.42792,-2.61212,Private room,50,1,7,12/12/2021,3.75,1,58
51085451,"Two bed, spacious flat by Temple Meads",147960157,Gary,Central,51.44714,-2.58538,Entire home/apt,171,2,4,19/9/2021,0.91,3,84
51100958,Perfect location,5567174,Nigit,Central,51.45617,-2.60648,Private room,93,2,3,8/11/2021,1.3,2,303
51100977,Beautiful bright double  in bohemian Montpelier,24365222,Liz,Ashley,51.46589,-2.58657,Private room,58,2,12,7/12/2021,2.47,1,166
51119304,"Self contained flat, easy commute to City UWE hosp",254358117,Sherry,Frome Vale,51.48962,-2.53685,Entire home/apt,60,1,16,25/10/2021,3.45,1,290
51146987,King bed st werburgh??s,407120628,Phil,Ashley,51.46989,-2.5704,Private room,86,1,0,,,2,364
51151071,Top floor spacious room in friendly neighbourhood,26694910,Marcin,Bishopston & Ashley Down,51.47988,-2.58253,Private room,40,1,3,17/12/2021,3,1,263
51162745,Fabulous central studio apartment with balcony!,79826129,Olivia,Central,51.45287,-2.59777,Entire home/apt,66,7,2,16/11/2021,0.72,2,280
51167267,???25%off mth stay???15%off Wk Stay??? Studio in Easton,90684209,Neil,Easton,51.46841,-2.56456,Entire home/apt,49,7,7,18/11/2021,1.59,16,358
51170094,Lovely 1-bedroom apartment near stokes Croft,390194768,Rhea,Ashley,51.4646,-2.58562,Entire home/apt,86,1,8,7/11/2021,2.03,1,359
51182247,Your Apartment No.31,125651447,Your Apartment,Stoke Bishop,51.47001,-2.61909,Entire home/apt,93,1,2,20/8/2021,0.46,63,117
51201143,Your Apartment I Elmgrove Place,125651447,Your Apartment,Cotham,51.46811,-2.5968,Entire home/apt,153,1,2,28/11/2021,0.55,63,362
51264618,1-bedroom eco-flat in great location,9250957,Michelle,Ashley,51.46708,-2.58126,Entire home/apt,89,2,1,1/8/2021,0.21,1,9
51275261,Private double in Edwardian townhouse (Room 2),30898394,Matt,Frome Vale,51.48202,-2.52662,Private room,87,1,27,20/12/2021,5.47,2,83
51275334,Boutique 1 bed loft apartment off Whiteladies,11686843,Lucy,Cotham,51.46475,-2.60473,Entire home/apt,244,2,9,14/11/2021,1.96,1,177
51277087,Beautiful 2 bedroom Garden flat with own parking,275753132,Karen,Clifton Down,51.46356,-2.61089,Entire home/apt,250,3,10,22/11/2021,2.29,1,345
51282786,Georgian En-suite private Bedroom Near City Centre,415275955,Sandy,Ashley,51.46652,-2.58785,Private room,66,1,25,5/12/2021,5.17,4,365
51283816,Southville - Home from Home - 3 bed terrace,4426998,Sarah,Southville,51.44358,-2.61229,Entire home/apt,120,3,4,22/10/2021,0.83,1,162
51293443,"???2 Bed Flat in Easton, Bristol???",90684209,Neil,Easton,51.46734,-2.56222,Entire home/apt,60,2,13,10/12/2021,2.79,16,352
51296857,Student Only Property: Compelling Large Studio Extra - LOS 51 weeks,226804666,Miroslav,Central,51.4603,-2.60195,Entire home/apt,57,1,0,,,27,0
51296876,Student Only Property: Unique Premium Studio - LOS 51 weeks,226804666,Miroslav,Cotham,51.46195,-2.60274,Entire home/apt,57,1,0,,,27,0
51296890,Student Only Property: Family Standart Studio - LOS 51 weeks,226804666,Miroslav,Central,51.46183,-2.60274,Entire home/apt,52,1,0,,,27,0
51297089,Student Only Property: Private 1 Bed Apartment - LOS 51 weeks,226804666,Miroslav,Cotham,51.46083,-2.6015,Private room,69,1,0,,,27,0
51297102,Student Only Property: Stunning Large Studio with Roof Terrace - LOS 51 weeks,226804666,Miroslav,Cotham,51.46062,-2.6014,Entire home/apt,62,1,0,,,27,0
51327346,"Temple Quay, 2 Bed Premium Corporate Apartments by StayBC - Gym, Central, Close to Station",176181147,StayBC,Lawrence Hill,51.45243,-2.58143,Entire home/apt,144,7,4,30/11/2021,1.74,15,365
51327355,"Temple Quay, 1 Bed Premium Corporate Apartments by StayBC - Gym, Central, Close to Station",176181147,StayBC,Lawrence Hill,51.45444,-2.58086,Entire home/apt,115,20,11,20/12/2021,3.93,15,364
51381318,"Nice one bedroom in a shamed house,",403197614,Yuspha,St George Central,51.46154,-2.53249,Private room,30,7,3,1/12/2021,1.08,2,362
51394846,Lovely room with super king sized bed and en suite,80017730,Molly,St George West,51.46538,-2.54182,Private room,38,1,21,12/12/2021,4.53,1,343
51397856,Great 1-bed room in shared flat with friendly chap,147960157,Gary,Central,51.44882,-2.58727,Private room,73,3,2,4/9/2021,0.43,3,180
51401563,"Centrally located, tidy flat  with king-sized bed",147960157,Gary,Central,51.44738,-2.58559,Entire home/apt,137,2,4,28/11/2021,2.14,3,364
51413800,3 bedroom house with garden,370007237,Cylla,Bishopston & Ashley Down,51.48508,-2.58998,Entire home/apt,230,4,0,,,1,85
51429468,Contemporary En-suite Bedroom Near City Centre,415275955,Sandy,Ashley,51.46559,-2.58717,Private room,55,1,19,10/12/2021,4.56,4,365
51429568,Boho-chic En-suite Bedroom Near City Centre,415275955,Sandy,Ashley,51.46577,-2.58888,Private room,54,1,24,17/12/2021,5.18,4,352
51463968,BEAUTIFUL 3 bedroom house in the centre of Bristol,4436057,Eve,Southville,51.44355,-2.60237,Entire home/apt,430,2,7,14/11/2021,1.83,1,0
51478830,3 bedroom residential home with onsite parking,12516010,David,Avonmouth & Lawrence Weston,51.49596,-2.67967,Entire home/apt,160,2,10,31/10/2021,2.36,1,353
51495055,Cozy Hideaway in the Heart of Bristol,23684142,Ben,Cotham,51.46404,-2.59171,Entire home/apt,81,1,28,10/12/2021,6.89,1,174
51507278,"Quiet 1-bed apartment in Southville, Bristol",55458740,Joe,Southville,51.44627,-2.6119,Entire home/apt,58,5,1,24/10/2021,0.49,1,34
51512969,Cosy and Colourful self contained flat in Bristol,28228189,Sarah,Bishopston & Ashley Down,51.48475,-2.58073,Entire home/apt,78,4,0,,,1,205
51519463,Nice place 10 minutes from Bristol city center,159859931,Francesco,Ashley,51.4636,-2.58888,Private room,35,1,15,17/10/2021,3.31,1,15
51522202,Private room in Clifton,156512013,Stefania,Clifton,51.45604,-2.6214,Private room,65,1,15,19/12/2021,4.29,1,362
51529027,Cosy private room in eco-friendly house,9675210,Ella,St George Central,51.46179,-2.53569,Private room,39,2,11,14/12/2021,2.75,1,65
51535462,5 bedroom house with off street parking sleeping up to 12 guests,17145557,Pillow,Lockleaze,51.48029,-2.57607,Entire home/apt,493,2,3,21/11/2021,1.2,1,336
51553192,Luxury Apartment with Harbour View,236481623,Mairead,Hotwells & Harbourside,51.44912,-2.60506,Entire home/apt,421,2,20,20/12/2021,5,18,349
51588449,Lovely 1 bed annexe with parking,30156797,Sarah,Westbury-on-Trym & Henleaze,51.49156,-2.60412,Entire home/apt,60,4,4,10/10/2021,0.95,1,36
51598574,Modern private room with balcony,193245330,Rhodri,Horfield,51.49233,-2.58608,Private room,55,1,4,22/11/2021,1.07,2,268
51599103,New apartment in the heart of central Bristol,123853583,Kieran,Ashley,51.46021,-2.58915,Entire home/apt,100,2,11,2/10/2021,2.75,1,135
51609732,City Centre Penthouse - Terrace & Balcony,310835509,TravelNest,Central,51.45124,-2.58802,Entire home/apt,273,1,0,,,4,153
51609743,Boutique Harbour Apart - Football Table & Balcony,310835509,TravelNest,Clifton,51.45033,-2.61213,Entire home/apt,257,1,0,,,4,279
51609810,Unique Converted Church in Bristol,310835509,TravelNest,Southville,51.44094,-2.60081,Entire home/apt,174,1,2,18/9/2021,0.58,4,0
51609828,Urban Couples Retreat Apart- Pool Table & Balcony,310835509,TravelNest,Central,51.4528,-2.58882,Entire home/apt,254,1,1,30/8/2021,0.26,4,239
51610632,Private Top Floor space,8241099,Ceema,Stoke Bishop,51.48016,-2.6301,Private room,40,3,0,,,1,0
51645434,Bedroom with private bathroom in shared house.,85084201,Faey,Bishopston & Ashley Down,51.48066,-2.58552,Private room,45,2,1,6/12/2021,1,1,53
51649747,Light and airy double room with private bathroom,418419141,Joe,Horfield,51.49639,-2.57496,Private room,35,2,6,17/12/2021,1.44,1,52
51659317,Fabulous views from double room bed and breakfast just off Gloucester Rd,18847816,Alison,Bishopston & Ashley Down,51.48634,-2.58976,Private room,44,2,5,3/12/2021,1.5,3,170
51678453,Cozy bedroom at a family house,27880162,Nunzia,Clifton Down,51.46653,-2.61381,Private room,70,3,0,,,1,53
51684221,Architectural 3 Bedroom Eco Townhouse + Parking,10813835,Oli,Windmill Hill,51.4412,-2.5742,Entire home/apt,125,2,2,28/11/2021,1.82,1,0
51704168,???Christmas&NewYear???Business&Leisure???Self Check-in???,388917957,Joshua,Bedminster,51.43809,-2.60139,Entire home/apt,137,2,9,3/12/2021,3,3,87
51726297,St Paul??s Suites - Apartment 1,236481623,Mairead,Ashley,51.46548,-2.57841,Entire home/apt,123,2,14,16/12/2021,5.6,18,268
51729652,Large house for large groups,101267565,Aneta,Lawrence Hill,51.458889,-2.569135,Entire home/apt,776,1,4,28/11/2021,1.24,15,340
51738797,Private self contained self catering flat,78153606,Andre,St George Troopers Hill,51.4518,-2.52282,Entire home/apt,46,2,20,19/12/2021,5.36,1,81
51743045,The Exquisite Clifton Jewel - Garden,152788806,Pass The Property,Clifton,51.45786,-2.61453,Entire home/apt,187,3,3,9/10/2021,0.94,10,169
51743283,Luxury Boutique Penthouse Apartment - Parking,418030081,AB Group,Central,51.45105,-2.58811,Entire home/apt,136,1,23,19/12/2021,5.75,3,160
51748492,Stunning 1800's Converted Church,418030081,AB Group,Southville,51.43948,-2.6003,Entire home/apt,100,1,12,11/11/2021,2.98,3,67
51778333,Central period townhouse with harbour views,419452734,Liz,Clifton,51.45102,-2.61137,Entire home/apt,351,2,16,20/12/2021,5,1,341
51799163,Peaceful double room in residential home,160446572,Guy,St George Central,51.46125,-2.52159,Private room,33,1,13,29/11/2021,3.31,2,58
51802257,Modern Georgian townhouse in iconic Bristol street,8956745,Paul,Central,51.44826,-2.59135,Entire home/apt,176,1,8,14/12/2021,2.42,1,347
51831173,Bright One Bedroom Apartment In St George,65192629,Hopewell,Easton,51.45915,-2.55558,Entire home/apt,103,2,3,18/10/2021,0.94,143,101
51835696,Lovely cottage in the heart of Westbury on Trym,45747127,Jonny,Westbury-on-Trym & Henleaze,51.48964,-2.62416,Entire home/apt,120,21,2,11/12/2021,1.11,1,48
51837504,"The Hay Barn, Montpelier. W/ Parking",33410520,William,Ashley,51.46554,-2.5886,Entire home/apt,84,2,14,17/12/2021,4.08,1,33
51860123,"GuestReady - 1BR Flat in City Centre, w/Parking and Terrace",402191311,GuestReady,Central,51.45967,-2.59273,Entire home/apt,77,2,5,27/11/2021,1.32,1,103
51860411,"Quiet garden flat, close to cafes & boutique shops",81589337,Lavinia,Clifton Down,51.46651,-2.61103,Entire home/apt,255,2,0,,,1,340
51917655,Beautiful Large Living Victorian 2 Bed Flat,6701435,Simon,Clifton Down,51.46548,-2.61608,Entire home/apt,150,2,3,21/9/2021,0.82,1,267
51981372,Double room in cozy apartment in city centre.,420976885,Joan,Lawrence Hill,51.45678,-2.58091,Private room,49,1,18,28/11/2021,6.28,1,29
52023012,Peaceful double bedroom close to center & airport,63578407,Stian,Filwood,51.42698,-2.58914,Private room,40,1,11,16/12/2021,5.89,1,342
52052867,Bristol City Stays - Studio No.11,410588887,Lou,Ashley,51.46088,-2.58545,Entire home/apt,99,2,16,6/12/2021,4.57,4,302
52065799,Mid-century en-suite bedroom in City centre,415275955,Sandy,Ashley,51.46683,-2.58924,Private room,85,1,0,,,4,365
52090754,Cheerful 2 bedroom house in lovely location,193245330,Rhodri,Horfield,51.49266,-2.58481,Entire home/apt,115,1,0,,,2,266
52097775,Time to get away,30100929,Alana,Redland,51.48126,-2.60343,Private room,28,2,3,17/9/2021,0.85,1,136
52098822,"The Garden Flat, Clifton",421818603,Kevin,Clifton Down,51.45932,-2.61137,Entire home/apt,132,2,4,19/12/2021,4,1,56
52157323,Modern and Stylish 2 Bedroom Apartment,19668857,Adele,Bishopston & Ashley Down,51.47548,-2.59031,Entire home/apt,177,2,7,14/11/2021,2.16,1,356
52163520,Bristol City Stays - 2 Bed - No.12,410588887,Lou,Central,51.45939,-2.58427,Entire home/apt,123,2,6,5/12/2021,1.86,4,334
52181921,Spacious Double loft room w/ kitchen in Montpelier,422414390,William,Ashley,51.46922,-2.58456,Private room,58,1,16,10/12/2021,4.85,1,356
52189885,Central Stylish Flat - The City on your Doorstep!,37526160,Adam,Lawrence Hill,51.4594,-2.58351,Entire home/apt,68,2,21,21/12/2021,6.12,3,141
52196952,Beautiful waterfront penthouse,73035575,Sarah,Hotwells & Harbourside,51.45091,-2.60525,Entire home/apt,550,1,12,28/11/2021,4.39,1,348
52204560,The Brunswick by StayBC,176181147,StayBC,Ashley,51.46168,-2.58949,Entire home/apt,109,2,7,25/10/2021,2.28,15,362
52219508,Double room in quiet location,5285995,Ben,St George Troopers Hill,51.4535,-2.52746,Private room,55,1,1,14/9/2021,0.29,1,176
52221290,ideal room  Clifton near bristol university,307889647,Lailson,Clifton Down,51.45852,-2.61108,Private room,45,1,20,20/12/2021,6.52,3,354
52234675,(F4) Large Central Flat - PARKING -  Sleeps 6,396199459,Donny Thomas,Ashley,51.461563,-2.585281,Entire home/apt,110,2,14,19/12/2021,5.53,9,361
52235873,Double room with lil' balcony.,78170138,Victoria,Ashley,51.46748,-2.57899,Private room,64,1,5,31/10/2021,1.53,2,364
52236122,St Paul??s Suites - Apartment 2,236481623,Mairead,Ashley,51.46695,-2.5766,Entire home/apt,102,2,8,16/12/2021,3.16,18,261
52254180,Unique Harbourside Apartment With Parking,123482662,Zarah,Hotwells & Harbourside,51.44993,-2.60643,Entire home/apt,146,1,22,19/12/2021,7.86,1,220
52278808,Lovely 1 bed apartment on the side of our house.,423145314,Abbie,Horfield,51.49877,-2.58169,Entire home/apt,65,2,8,6/12/2021,4.44,1,200
52281284,Modern room in the center of Bristol,101267565,Aneta,Lawrence Hill,51.45866,-2.56817,Private room,40,1,5,10/11/2021,1.72,15,338
52281576,Quiet room in the center of Bristol,101267565,Aneta,Lawrence Hill,51.45817,-2.56795,Private room,45,1,11,24/11/2021,3.51,15,326
52282121,Cozy room in the center of Bristol,101267565,Aneta,Lawrence Hill,51.45826,-2.56796,Private room,41,1,8,9/12/2021,2.42,15,326
52282327,Double bedroom in Werburghs!,78170138,Victoria,Ashley,51.4678,-2.57709,Private room,80,1,3,11/10/2021,0.92,2,89
52282543,Tiger room in the center of Bristol,101267565,Aneta,Lawrence Hill,51.45948,-2.56861,Private room,51,1,8,3/11/2021,2.58,15,326
52282668,Stylish room in the center of Bristol,101267565,Aneta,Lawrence Hill,51.45929,-2.56943,Private room,51,1,8,18/11/2021,2.53,15,327
52293435,Double room in central Victorian Totterdown home,400530630,Emma,Windmill Hill,51.44062,-2.5723,Private room,46,1,1,20/12/2021,1,1,345
52294573,"Spacious & Fully Insured 6-Berth Motorhome ""Eddie""",255410726,Adrian,Frome Vale,51.49007,-2.516566,Entire home/apt,131,4,0,,,1,349
52300644,Cheerful residential 2 bedroom home - free parking,393993273,Michael,Henbury & Brentry,51.51521,-2.59641,Entire home/apt,130,2,1,20/9/2021,0.32,1,351
52312357,Fantastic House in Wesbury On Trym with Garden,65192629,Hopewell,Westbury-on-Trym & Henleaze,51.49038,-2.61597,Entire home/apt,348,2,0,,,143,83
52323316,Bright and airy downstairs garden room,423472278,Anna,Ashley,51.47142,-2.57562,Private room,25,1,2,5/12/2021,1.76,1,360
52344708,Double bedroom & private bathroom on  Harbourside,250150114,Hannah,Central,51.45152,-2.59392,Private room,80,1,6,5/12/2021,2,1,317
52347750,Exciting luxury central bristol Pad near Harbour,237637862,Chris,Southville,51.4438,-2.58759,Entire home/apt,1000,2,2,28/11/2021,1.46,1,353
52359736,Room Clifton near suspension bridge,307889647,Lailson,Clifton Down,51.45907,-2.61248,Private room,47,1,17,8/12/2021,5.48,3,353
52362708,Cosy jungle flat with free parking on premises,91441368,Jasmine,Redland,51.46926,-2.59494,Entire home/apt,71,2,2,6/12/2021,1.28,1,349
52379758,A Great One Bedroom Apartment with Garden,65192629,Hopewell,Cotham,51.4648,-2.60417,Entire home/apt,128,1,0,,,143,0
52379781,St Stephen's House-  Studio 48,65192629,Hopewell,Central,51.45327,-2.59719,Entire home/apt,90,1,0,,,143,0
